wp_users_ID,difficult_img_image_name,difficult_img_version,vote,text,timestamp,deleted
4, ISIC_0009950 ,1, NV,, 2023-11-10 12:12:14 ,0
4, ISIC_0010011 ,0, NV,, 2023-11-10 10:28:21 ,0
4, ISIC_0010265 ,0, MEL ,, 2023-11-10 10:28:46 ,0
4, ISIC_0010319 ,0, MEL , immagine non a fuoco , 2023-11-10 10:29:31 ,0
4, ISIC_0010350 ,0, NV,, 2023-11-10 10:22:15 ,0
4, ISIC_0010441 ,1, BCC ,, 2023-11-10 23:37:20 ,0
4, ISIC_0010476 ,0, NV,, 2023-11-10 11:37:21 ,0
4, ISIC_0010576 ,1, MEL ,, 2023-11-10 12:09:40 ,0
4, ISIC_0010849 ,0, MEL ,, 2023-11-10 10:22:48 ,0
4, ISIC_0011084 ,1, MEL ,, 2023-11-10 12:15:14 ,0
4, ISIC_0011315 ,0, MEL ,, 2023-11-10 10:25:24 ,0
4, ISIC_0012357_downsampled ,0, MEL ,, 2023-11-10 10:23:11 ,0
4, ISIC_0012448_downsampled ,2, SCC ,, 2023-11-10 23:16:19 ,0
4, ISIC_0012522_downsampled ,1, BKL ,, 2023-11-10 23:38:42 ,0
4, ISIC_0012527_downsampled ,0, AK, cheratosi attinica pigmentata, 2023-11-10 10:26:33 ,0
4, ISIC_0013258_downsampled ,0, MEL ,, 2023-11-10 10:25:48 ,0
4, ISIC_0013443_downsampled ,2, AK,, 2023-11-10 22:34:01 ,0
4, ISIC_0013739_downsampled ,0, MEL ,, 2023-11-10 10:29:49 ,0
4, ISIC_0013845_downsampled ,0, NV,, 2023-11-10 10:37:32 ,0
4, ISIC_0014045_downsampled ,1, NV,, 2023-11-10 23:36:05 ,0
4, ISIC_0014290_downsampled ,1, MEL ,, 2023-11-10 12:08:34 ,0
4, ISIC_0014897_downsampled ,0, MEL ,, 2023-11-10 10:30:50 ,0
4, ISIC_0015983_downsampled ,0, BCC ,, 2023-11-10 10:30:00 ,0
4, ISIC_0024475 ,2, VASC,, 2023-11-10 22:34:50 ,0
4, ISIC_0024693 ,0, Altro , Lichen ruber planus, 2023-11-10 10:30:27 ,0
4, ISIC_0024750 ,2, NV,, 2023-11-10 22:35:43 ,0
4, ISIC_0024994 ,2, VASC,, 2023-11-10 22:36:03 ,0
4, ISIC_0025286 ,0, MEL ,, 2023-11-10 10:31:10 ,0
4, ISIC_0025319 ,0, BCC ,, 2023-11-10 11:07:07 ,0
4, ISIC_0025331 ,1, Altro , tumore annessiale, 2023-11-10 23:36:42 ,0
4, ISIC_0025394 ,0, MEL ,, 2023-11-10 10:31:16 ,0
4, ISIC_0025489 ,0, MEL ,, 2023-11-10 10:37:15 ,0
4, ISIC_0025587 ,2, NV,, 2023-11-10 22:36:21 ,0
4, ISIC_0025612 ,2, VASC,, 2023-11-10 22:37:13 ,0
4, ISIC_0025673 ,2, NV,, 2023-11-10 22:38:02 ,0
4, ISIC_0025755 ,0, MEL ,, 2023-11-10 10:31:27 ,0
4, ISIC_0025943 ,2, NV,, 2023-11-10 22:38:16 ,0
4, ISIC_0026139 ,2, MEL ,, 2023-11-10 22:39:03 ,0
4, ISIC_0026205 ,2, AK,, 2023-11-10 22:40:10 ,0
4, ISIC_0026207 ,0, MEL ,, 2023-11-10 10:35:54 ,0
4, ISIC_0026236 ,0, MEL ,, 2023-11-10 10:31:49 ,0
4, ISIC_0026247 ,0, NV,, 2023-11-10 10:38:20 ,0
4, ISIC_0026457 ,0, BKL ,, 2023-11-10 10:32:09 ,0
4, ISIC_0026468 ,0, MEL ,, 2023-11-10 10:33:06 ,0
4, ISIC_0026477 ,0, MEL ,, 2023-11-10 10:32:27 ,0
4, ISIC_0026905 ,1, MEL ,, 2023-11-10 12:10:39 ,0
4, ISIC_0026992 ,2, MEL ,, 2023-11-10 22:41:09 ,0
4, ISIC_0027171 ,0, MEL ,, 2023-11-10 10:32:38 ,0
4, ISIC_0027254 ,1, AK,, 2023-11-10 12:08:59 ,0
4, ISIC_0027332 ,0, AK,, 2023-11-11 18:28:03 ,0
4, ISIC_0027588 ,0, AK,, 2023-11-10 10:59:07 ,0
4, ISIC_0027608 ,2, BKL ,, 2023-11-10 22:43:30 ,0
4, ISIC_0027692 ,2, MEL ,, 2023-11-10 22:44:28 ,0
4, ISIC_0027700 ,0, MEL ,, 2023-11-10 10:37:59 ,0
4, ISIC_0027742 ,1, MEL ,, 2023-11-10 12:12:40 ,0
4, ISIC_0027767 ,0, MEL ,, 2023-11-10 10:38:50 ,0
4, ISIC_0027930 ,0, MEL ,, 2023-11-10 10:39:46 ,0
4, ISIC_0027956 ,0, NV,, 2023-11-10 10:41:22 ,0
4, ISIC_0028017 ,0, NV,, 2023-11-10 10:40:47 ,0
4, ISIC_0028104 ,0, MEL ,, 2023-11-10 10:41:00 ,0
4, ISIC_0028163 ,2, VASC,, 2023-11-10 22:44:43 ,0
4, ISIC_0028197 ,2, BCC ,, 2023-11-10 22:45:17 ,0
4, ISIC_0028236 ,0, NV, immagine di scarsa qualità , 2023-11-10 10:48:01 ,0
4, ISIC_0028431 ,2, VASC,, 2023-11-10 22:45:24 ,0
4, ISIC_0028447 ,0, MEL ,, 2023-11-10 10:45:10 ,0
4, ISIC_0028650 ,0, MEL ,, 2023-11-10 10:41:55 ,0
4, ISIC_0028758 ,0, MEL , immagine non a fuoco , 2023-11-10 10:43:25 ,0
4, ISIC_0028820 ,0, SCC ,, 2023-11-10 10:44:15 ,0
4, ISIC_0029017 ,0, MEL ,, 2023-11-10 10:44:43 ,0
4, ISIC_0029021 ,0, MEL ,, 2023-11-10 10:46:43 ,0
4, ISIC_0029028 ,0, MEL ,, 2023-11-10 10:47:00 ,0
4, ISIC_0029059 ,1, AK,, 2023-11-10 23:34:15 ,0
4, ISIC_0029209 ,0, MEL ,, 2023-11-10 10:48:52 ,0
4, ISIC_0029279 ,2, MEL ,, 2023-11-10 22:45:43 ,0
4, ISIC_0029297 ,2, VASC,, 2023-11-10 22:45:59 ,0
4, ISIC_0029502 ,0, MEL ,, 2023-11-10 10:48:25 ,0
4, ISIC_0029541 ,1, AK,, 2023-11-10 23:34:47 ,0
4, ISIC_0029915 ,1, BCC ,, 2023-11-10 23:35:08 ,0
4, ISIC_0029937 ,0, MEL ,, 2023-11-10 10:49:32 ,0
4, ISIC_0030034 ,0, MEL ,, 2023-11-10 10:49:58 ,0
4, ISIC_0030082 ,0, MEL ,, 2023-11-10 10:50:10 ,0
4, ISIC_0030297 ,1, AK,, 2023-11-10 22:30:19 ,0
4, ISIC_0030592 ,0, MEL ,, 2023-11-10 10:50:27 ,0
4, ISIC_0030605 ,1, MEL ,, 2023-11-10 12:11:04 ,0
4, ISIC_0030630 ,0, MEL ,, 2023-11-10 10:51:06 ,0
4, ISIC_0030714 ,1, SCC ,, 2023-11-10 12:13:09 ,0
4, ISIC_0030873 ,0, MEL ,, 2023-11-10 10:51:25 ,0
4, ISIC_0031381 ,2, AK,, 2023-11-10 22:46:40 ,0
4, ISIC_0031537 ,0, MEL ,, 2023-11-10 10:52:41 ,0
4, ISIC_0031594 ,1, MEL ,, 2023-11-10 12:14:27 ,0
4, ISIC_0031955 ,1, VASC,, 2023-11-10 22:30:35 ,0
4, ISIC_0032132 ,1, BCC ,, 2023-11-10 14:33:49 ,0
4, ISIC_0032206 ,0, MEL ,, 2023-11-10 10:52:08 ,0
4, ISIC_0032220 ,1, MEL ,, 2023-11-10 14:33:16 ,0
4, ISIC_0032270 ,1, MEL ,, 2023-11-10 13:44:06 ,0
4, ISIC_0032509 ,0, MEL ,, 2023-11-10 10:53:04 ,0
4, ISIC_0032545 ,2, VASC,, 2023-11-10 22:46:57 ,0
4, ISIC_0032690 ,0, NV,, 2023-11-10 10:54:02 ,0
4, ISIC_0032740 ,2, BKL ,, 2023-11-10 22:47:42 ,0
4, ISIC_0032812 ,0, MEL ,, 2023-11-10 10:55:49 ,0
4, ISIC_0032863 ,0, MEL ,, 2023-11-10 10:55:20 ,0
4, ISIC_0033005 ,2, VASC,, 2023-11-10 22:48:06 ,0
4, ISIC_0033074 ,0, MEL ,, 2023-11-10 10:56:35 ,0
4, ISIC_0033135 ,2, VASC,, 2023-11-10 22:48:24 ,0
4, ISIC_0033198 ,0, MEL ,, 2023-11-10 10:56:20 ,0
4, ISIC_0033301 ,2, BCC ,, 2023-11-10 22:49:23 ,0
4, ISIC_0033460 ,0, MEL ,, 2023-11-10 10:57:35 ,0
4, ISIC_0033528 ,2, BKL ,, 2023-11-10 22:49:40 ,0
4, ISIC_0033552 ,2, MEL ,, 2023-11-10 22:50:07 ,0
4, ISIC_0033565 ,2, VASC,, 2023-11-10 22:50:17 ,0
4, ISIC_0033569 ,2, MEL ,, 2023-11-10 22:50:48 ,0
4, ISIC_0033611 ,0, MEL ,, 2023-11-10 10:56:59 ,0
4, ISIC_0033796 ,2, MEL ,, 2023-11-10 22:51:12 ,0
4, ISIC_0033854 ,0, BKL ,, 2023-11-10 11:00:19 ,0
4, ISIC_0034087 ,0, MEL ,, 2023-11-10 10:57:50 ,0
4, ISIC_0034188 ,0, MEL ,, 2023-11-10 10:58:19 ,0
4, ISIC_0053558 ,2, SCC ,, 2023-11-10 22:51:57 ,0
4, ISIC_0053699 ,2, MEL ,, 2023-11-10 22:52:29 ,0
4, ISIC_0053700 ,2, MEL ,, 2023-11-10 22:52:38 ,0
4, ISIC_0053774 ,0, MEL ,, 2023-11-10 11:00:42 ,0
4, ISIC_0053884 ,2, MEL ,, 2023-11-10 22:53:18 ,0
4, ISIC_0054127 ,2, VASC,, 2023-11-10 22:54:08 ,0
4, ISIC_0054142 ,1, VASC,, 2023-11-10 13:49:15 ,0
4, ISIC_0054198 ,0, NV,, 2023-11-10 11:01:45 ,0
4, ISIC_0054295 ,1, Altro , immagine non a fuoco , 2023-11-10 13:48:28 ,0
4, ISIC_0054324 ,0, MEL , immagine sfuocata non leggibile, 2023-11-10 11:04:44 ,0
4, ISIC_0054333 ,1, Altro , immagine fuori fuoco che non permette di fare diagnosi , 2023-11-10 13:50:07 ,0
4, ISIC_0054384 ,0, BKL ,, 2023-11-10 11:06:25 ,0
4, ISIC_0054555 ,2, MEL ,, 2023-11-10 22:54:33 ,0
4, ISIC_0054594 ,1, SCC ,, 2023-11-10 13:54:04 ,0
4, ISIC_0054908 ,0, BCC ,, 2023-11-10 11:38:10 ,0
4, ISIC_0054923 ,0, MEL ,, 2023-11-10 11:15:17 ,0
4, ISIC_0055258 ,0, Altro , immagine non interpretabile per la pessima qualità , 2023-11-10 11:39:31 ,0
4, ISIC_0055273 ,2, SCC ,, 2023-11-10 22:54:57 ,0
4, ISIC_0055308 ,1, NV, utile decappaggio, 2023-11-10 13:51:08 ,0
4, ISIC_0055382 ,2, MEL ,, 2023-11-10 22:55:23 ,0
4, ISIC_0055393 ,0, MEL ,, 2023-11-10 11:15:46 ,0
4, ISIC_0055503 ,2, MEL ,, 2023-11-10 22:55:42 ,0
4, ISIC_0055633 ,1, NV,, 2023-11-10 13:52:03 ,0
4, ISIC_0055716 ,2, BCC ,, 2023-11-10 22:56:05 ,0
4, ISIC_0056026 ,0, MEL ,, 2023-11-10 11:16:08 ,0
4, ISIC_0056153 ,1, SCC ,, 2023-11-10 13:52:27 ,0
4, ISIC_0056295 ,1, BKL ,, 2023-11-10 13:57:36 ,0
4, ISIC_0056307 ,2, MEL ,, 2023-11-10 22:56:28 ,0
4, ISIC_0056466 ,1, MEL ,, 2023-11-10 13:54:37 ,0
4, ISIC_0056544 ,0, BCC ,, 2023-11-10 11:17:50 ,0
4, ISIC_0057885 ,0, AK,, 2023-11-10 11:17:02 ,0
4, ISIC_0057933 ,0, SCC ,, 2023-11-10 11:18:21 ,0
4, ISIC_0058169 ,1, BKL ,, 2023-11-10 13:55:22 ,0
4, ISIC_0058255 ,2, MEL ,, 2023-11-10 22:56:52 ,0
4, ISIC_0058305 ,1, BKL ,, 2023-11-10 13:59:25 ,0
4, ISIC_0058328 ,2, MEL ,, 2023-11-10 22:57:49 ,0
4, ISIC_0058452 ,2, SCC ,, 2023-11-10 22:58:01 ,0
4, ISIC_0058453 ,0, AK, immagine di scarsa qualità non interpretabile, 2023-11-10 11:19:47 ,0
4, ISIC_0058673 ,1, AK,, 2023-11-10 13:58:12 ,0
4, ISIC_0058690 ,2, SCC ,, 2023-11-10 22:58:19 ,0
4, ISIC_0058741 ,2, AK,, 2023-11-10 22:58:37 ,0
4, ISIC_0058804 ,2, MEL ,, 2023-11-10 22:58:53 ,0
4, ISIC_0058934 ,2, BCC ,, 2023-11-10 22:59:21 ,0
4, ISIC_0059005 ,0, MEL ,, 2023-11-11 18:27:33 ,0
4, ISIC_0059063 ,2, BCC ,, 2023-11-10 22:59:51 ,0
4, ISIC_0059274 ,0, NV,, 2023-11-10 11:20:48 ,0
4, ISIC_0059298 ,2, SCC ,, 2023-11-10 23:00:42 ,0
4, ISIC_0059372 ,1, MEL ,, 2023-11-10 14:31:08 ,0
4, ISIC_0059563 ,1, SCC ,, 2023-11-10 14:09:12 ,0
4, ISIC_0059631 ,2, MEL ,, 2023-11-10 23:01:05 ,0
4, ISIC_0060313 ,2, AK,, 2023-11-10 23:01:44 ,0
4, ISIC_0060478 ,1, AK,, 2023-11-10 14:09:30 ,0
4, ISIC_0060529 ,1, AK,, 2023-11-10 14:09:43 ,0
4, ISIC_0060615 ,2, MEL ,, 2023-11-10 23:02:05 ,0
4, ISIC_0060623 ,0, Altro , immagine non a fuoco , 2023-11-10 11:42:23 ,0
4, ISIC_0060636 ,0, DF,, 2023-11-10 11:22:31 ,0
4, ISIC_0060674 ,1, NV,, 2023-11-10 14:10:20 ,0
4, ISIC_0061148 ,2, SCC ,, 2023-11-10 23:02:29 ,0
4, ISIC_0061188 ,0, MEL ,, 2023-11-10 11:21:06 ,0
4, ISIC_0061410 ,2, SCC ,, 2023-11-10 23:02:53 ,0
4, ISIC_0061473 ,1, SCC ,, 2023-11-10 14:10:38 ,0
4, ISIC_0061940 ,0, NV,, 2023-11-10 11:25:54 ,0
4, ISIC_0062017 ,1, SCC ,, 2023-11-10 14:11:16 ,0
4, ISIC_0062087 ,2, MEL ,, 2023-11-10 23:03:19 ,0
4, ISIC_0062184 ,1, MEL ,, 2023-11-10 14:11:31 ,0
4, ISIC_0062305 ,0, AK,, 2023-11-10 11:25:12 ,0
4, ISIC_0062371 ,2, SCC ,, 2023-11-10 23:03:41 ,0
4, ISIC_0062524 ,0, MEL ,, 2023-11-10 11:42:45 ,0
4, ISIC_0062953 ,0, DF,, 2023-11-10 11:26:07 ,0
4, ISIC_0062954 ,0, MEL , immagine di pessima qualità, 2023-11-10 11:28:00 ,0
4, ISIC_0063006 ,1, NV,, 2023-11-10 14:11:58 ,0
4, ISIC_0063030 ,0, AK,, 2023-11-10 11:54:08 ,0
4, ISIC_0063038 ,0, MEL ,, 2023-11-11 18:27:08 ,0
4, ISIC_0063181 ,0, MEL ,, 2023-11-11 18:26:27 ,0
4, ISIC_0063391 ,0, MEL ,, 2023-11-11 18:26:04 ,0
4, ISIC_0063394 ,0, AK,, 2023-11-10 11:28:34 ,0
4, ISIC_0063519 ,0, Altro , immagine non a fuoco , 2023-11-10 11:55:27 ,0
4, ISIC_0064016 ,2, BCC ,, 2023-11-10 23:04:11 ,0
4, ISIC_0064169 ,2, AK,, 2023-11-10 23:04:50 ,0
4, ISIC_0064211 ,2, AK,, 2023-11-10 23:05:08 ,0
4, ISIC_0064267 ,2, SCC ,, 2023-11-10 23:05:30 ,0
4, ISIC_0064310 ,0, NV,, 2023-11-11 18:25:43 ,0
4, ISIC_0064328 ,0, AK,, 2023-11-10 11:57:39 ,0
4, ISIC_0064413 ,2, MEL ,, 2023-11-10 23:05:55 ,0
4, ISIC_0064623 ,0, NV,, 2023-11-10 11:56:52 ,0
4, ISIC_0064721 ,1, MEL ,, 2023-11-10 14:12:26 ,0
4, ISIC_0064798 ,1, MEL ,, 2023-11-10 14:12:43 ,0
4, ISIC_0064830 ,2, BCC ,, 2023-11-10 23:06:13 ,0
4, ISIC_0065206 ,0, VASC,, 2023-11-10 11:57:22 ,0
4, ISIC_0065490 ,1, MEL ,, 2023-11-10 14:13:03 ,0
4, ISIC_0065521 ,1, AK, ak pigmentata, 2023-11-10 14:13:34 ,0
4, ISIC_0065554 ,1, BKL ,, 2023-11-10 14:13:59 ,0
4, ISIC_0065992 ,2, AK, pigmentata , 2023-11-10 23:06:51 ,0
4, ISIC_0066028 ,2, VASC,, 2023-11-10 23:07:20 ,0
4, ISIC_0066123 ,1, SCC ,, 2023-11-10 14:14:16 ,0
4, ISIC_0066154 ,0, AK,, 2023-11-10 11:57:56 ,0
4, ISIC_0066256 ,1, MEL ,, 2023-11-10 14:14:32 ,0
4, ISIC_0066446 ,2, MEL ,, 2023-11-10 23:07:55 ,0
4, ISIC_0066485 ,1, SCC ,, 2023-11-10 14:14:52 ,0
4, ISIC_0066655 ,0, Altro , immaginenon a fuoco, 2023-11-11 18:25:16 ,0
4, ISIC_0066664 ,2, SCC ,, 2023-11-10 23:08:12 ,0
4, ISIC_0066692 ,2, MEL ,, 2023-11-10 23:08:29 ,0
4, ISIC_0066872 ,1, MEL ,, 2023-11-10 14:15:11 ,0
4, ISIC_0067055 ,0, AK,, 2023-11-10 12:02:16 ,0
4, ISIC_0067304 ,2, MEL ,, 2023-11-10 23:08:51 ,0
4, ISIC_0067344 ,0, BKL ,, 2023-11-10 22:28:08 ,0
4, ISIC_0067599 ,0, SCC ,, 2023-11-10 12:04:20 ,0
4, ISIC_0068103 ,0, Altro , immagine indecente , 2023-11-10 12:03:15 ,0
4, ISIC_0068134 ,0, Altro , parassitosi, 2023-11-10 12:03:43 ,0
4, ISIC_0068392 ,2, BCC ,, 2023-11-10 23:09:16 ,0
4, ISIC_0068416 ,1, BKL ,, 2023-11-10 14:15:55 ,0
4, ISIC_0068504 ,1, SCC ,, 2023-11-10 14:16:22 ,0
4, ISIC_0068556 ,1, SCC ,, 2023-11-10 14:16:40 ,0
4, ISIC_0068577 ,0, MEL ,, 2023-11-10 12:04:02 ,0
4, ISIC_0068637 ,1, SCC ,, 2023-11-10 14:17:14 ,0
4, ISIC_0068699 ,1, AK,, 2023-11-10 14:17:35 ,0
4, ISIC_0068845 ,1, SCC ,, 2023-11-10 14:17:51 ,0
4, ISIC_0068991 ,1, VASC,, 2023-11-10 14:18:26 ,0
4, ISIC_0069015 ,0, AK,, 2023-11-10 12:05:00 ,0
4, ISIC_0069058 ,1, AK,, 2023-11-10 14:19:21 ,0
4, ISIC_0069198 ,2, NV,, 2023-11-10 23:09:33 ,0
4, ISIC_0069273 ,0, BKL ,, 2023-11-10 12:07:55 ,0
4, ISIC_0069277 ,2, MEL ,, 2023-11-10 23:10:09 ,0
4, ISIC_0069384 ,1, SCC ,, 2023-11-10 14:19:32 ,0
4, ISIC_0069453 ,1, SCC ,, 2023-11-10 23:33:20 ,0
4, ISIC_0069532 ,2, AK,, 2023-11-10 23:10:24 ,0
4, ISIC_0069653 ,0, Altro , immagine non leggibile , 2023-11-10 12:05:27 ,0
4, ISIC_0069669 ,0, SCC ,, 2023-11-10 12:07:37 ,0
4, ISIC_0069675 ,1, SCC ,, 2023-11-10 14:32:09 ,0
4, ISIC_0069705 ,0, MEL ,, 2023-11-11 18:24:10 ,0
4, ISIC_0069935 ,0, BCC ,, 2023-11-11 18:22:41 ,0
4, ISIC_0070512 ,0, Altro , immagine non a fuoco , 2023-11-11 18:23:39 ,0
4, ISIC_0070922 ,0, MEL ,, 2023-11-11 18:22:17 ,0
4, ISIC_0071233 ,1, BKL ,, 2023-11-10 23:30:55 ,0
4, ISIC_0071337 ,1, VASC,, 2023-11-10 22:31:15 ,0
4, ISIC_0071414 ,2, BCC ,, 2023-11-10 23:10:42 ,0
4, ISIC_0071417 ,0, MEL ,, 2023-11-11 18:21:50 ,0
4, ISIC_0071441 ,0, AK,, 2023-11-10 23:41:07 ,0
4, ISIC_0071605 ,0, AK,, 2023-11-11 18:21:11 ,0
4, ISIC_0071638 ,0, MEL ,, 2023-11-10 23:39:40 ,0
4, ISIC_0071649 ,2, BCC ,, 2023-11-10 23:11:08 ,0
4, ISIC_0071704 ,1, VASC,, 2023-11-10 22:32:00 ,0
4, ISIC_0071772 ,2, SCC ,, 2023-11-10 23:11:33 ,0
4, ISIC_0072137 ,2, SCC ,, 2023-11-10 23:11:52 ,0
4, ISIC_0072286 ,1, BKL ,, 2023-11-10 23:32:02 ,0
4, ISIC_0072573 ,0, VASC,, 2023-11-10 12:11:42 ,0
4, ISIC_0072871 ,2, BCC ,, 2023-11-10 23:12:12 ,0
4, ISIC_0072887 ,0, BCC ,, 2023-11-10 23:40:31 ,0
4, ISIC_0073088 ,1, AK,, 2023-11-10 23:29:05 ,0
